category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Rock,7wPX5ErKG1RZHtGa6wDOXh,57,0.559,0.541,3,-7.032,0.0649,0.00311,0,0.375,0.463,89.087
Rock,6lptBl2N4TFnMMcYlJ3os5,51,0.231,0.824,6,-4.688,0.0483,0.112,3.00E-05,0.99,0.408,138.531
Rock,3IV4swNduIRunHREK80owz,68,0.599,0.932,9,-3.328,0.18,0.00506,0,0.269,0.673,96.234
Rock,4cKGldbhGJniI8BrB3K6tb,67,0.637,0.759,3,-6.389,0.0305,0.0504,0,0.0642,0.722,93.898
Rock,7a9wmrYMkvjS1eEGzQPaLp,54,0.5,0.545,1,-7.766,0.0257,0.0699,6.70E-05,0.108,0.292,164.995
Rock,0g0WdBxrrOxOrowa9PDF9j,51,0.596,0.804,4,-9.892,0.0332,0.083,0.000176,0.0681,0.512,113.336
Rock,7tm6kZFYu4hIaxFkw1RZj8,37,0.414,0.484,6,-13.059,0.0464,0.982,0.617,0.116,0.321,113.26
Rock,7oirHdMUls99wW52kNcgfv,54,0.307,0.718,5,-4.122,0.0457,0.000117,0,0.134,0.488,78.873
Rock,5gCMldzBtCPajx3JNLtVB6,53,0.364,0.806,9,-6.338,0.0418,0.000391,0.932,0.104,0.262,142.996
Rock,1mT4MwmdVPHvcqAkYyFg9C,41,0.408,0.874,8,-8.266,0.132,0.00469,0.127,0.686,0.729,110.95
Rock,70YvYr2hGlS01bKRIho1HM,73,0.545,0.64,4,-9.937,0.224,0.00249,0.0304,0.196,0.62,80.544
Rock,4oykHqSSjJuM96ebtbxt5q,26,0.272,0.917,5,-6.046,0.0494,4.20E-05,4.70E-05,0.97,0.271,149.401
Rock,5N7d8uxMeuO4HdncbkuhSB,73,0.832,0.435,1,-9.598,0.0604,0.479,0.553,0.0952,0.295,119.057
Rock,3Fg4SlOiqKDodVJbAM2Gut,49,0.254,0.978,6,-7.046,0.0826,3.00E-06,0.753,0.0419,0.54,152.282
Rock,6paIh0VYVyejRv8YBJYOpY,39,0.339,0.733,6,-6.011,0.0327,3.60E-05,0,0.138,0.321,146.096
Rock,2wwRSaZgshcHSvGzWryUIi,57,0.721,0.82,11,-10.32,0.0448,0.387,0.000326,0.198,0.965,155.968
Rock,4MnHCHPnGoEZ383MK4uG5s,8,0.687,0.773,1,-8.033,0.248,0.308,1.10E-05,0.121,0.892,181.046
Rock,6O6M5tLmzgfsmRs4GTKZDo,60,0.698,0.839,2,-9.859,0.0441,0.244,0.242,0.0594,0.25,134.895
Rock,2ZYBwkmtYhgUj1A7teYAZ7,69,0.448,0.596,10,-8.485,0.0471,0.246,1.70E-05,0.102,0.123,164.233
Rock,7BG8BwW3Bhdq4PnZmjDBRm,50,0.444,0.904,6,-6.733,0.0633,0.00913,0.000111,0.145,0.322,124.253
Rock,1Yrb16TEBDxT2yrQxahECC,3,0.488,0.336,0,-22.475,0.0426,0.654,0.739,0.0886,0.722,146.855
Rock,70QCJwpiTcvN8t7scWHjZh,60,0.412,0.918,7,-3.525,0.285,0.00685,0,0.0958,0.342,112.228
Rock,39hfj6Tnqgsxn7jGTfWl18,48,0.661,0.807,1,-7.673,0.0704,0.0554,0.000498,0.0265,0.888,127.11
Rock,0Sgu2kKr8M0uuqKygi2wrH,55,0.418,0.945,7,-3.757,0.0683,0.0003,0,0.106,0.69,165.041
Rock,0elH6ukMGLyCHJavHutEza,66,0.66,0.567,4,-6.318,0.0289,0.00428,0.0137,0.11,0.175,107.754
Rock,7c1Dar0pIAW7w5TzaGjt9t,65,0.426,0.65,7,-7.747,0.0332,0.0387,4.00E-06,0.126,0.497,82.184
Rock,06sJNNMQV77SYLJQUcmGJ2,7,0.225,0.604,11,-7.73,0.0485,0.342,0.00153,0.163,0.169,159.98
Rock,1mzAz1BdTsycudh9RWpVMb,47,0.464,0.935,1,-5.343,0.0879,0.00052,0.000532,0.352,0.326,93.976
Rock,1ayIQqBm4PFbaine2OjgYO,54,0.596,0.949,1,-8.889,0.0356,0.0496,0.0231,0.0417,0.652,151.526
Rock,3mBjUka3HBmY2TRL7HqyEE,48,0.564,0.95,9,-5.098,0.0471,0.000343,0.0307,0.0843,0.717,157.918
Rock,3I50P6a8P4c9SxIYSeZUhS,65,0.281,0.814,5,-6.127,0.0464,0.000245,7.00E-06,0.134,0.185,106.791
Rock,5G1yjI4OwmxGhwhXDane7C,47,0.397,0.912,6,-3.774,0.0666,4.00E-05,0,0.218,0.304,131.05
Rock,2tkyEHSkv0I3l4OkBe1FnO,64,0.256,0.909,0,-5.6,0.0394,1.90E-05,0.34,0.28,0.806,186.649
Rock,2nLtzopw4rPReszdYBJU6h,85,0.496,0.863,9,-4.153,0.0381,0.0046,0,0.639,0.244,110.018
Rock,0d3BJRrklQ6sTfbmrojuZI,68,0.633,0.884,1,-5.667,0.0392,0.00036,2.00E-06,0.189,0.287,110.081
Rock,1z9tECYvYsvautkr8G2XDK,59,0.371,0.921,9,-5.533,0.0784,0.0113,2.70E-05,0.43,0.495,109.675
Rock,0l9l90a1zB3wUObtwWbqHy,66,0.447,0.337,5,-11.402,0.0325,0.0365,0.00124,0.0945,0.0827,114.422
Rock,66lOpKgTyFjOrac4S1s94g,25,0.676,0.92,9,-7.96,0.0435,0.00101,9.00E-06,0.248,0.617,126.341
Rock,2XsxUOXqkTzjGO9O4XxPyz,36,0.275,0.716,3,-4.161,0.0392,0.0525,5.00E-06,0.101,0.351,173.887
Rock,4nODXdprsfdCbfUPbvxWS3,6,0.384,0.958,11,-6.085,0.062,0.00669,8.80E-05,0.264,0.476,158.575
Rock,0NtP22bOIK95r6NqsaxpoW,51,0.539,0.846,2,-5.923,0.0381,0.00121,7.40E-05,0.262,0.62,111.987
Rock,4K1DB7EedHPuVnhVrnvf2U,59,0.598,0.939,7,-3.663,0.105,0.00114,9.00E-06,0.288,0.61,95.884
Rock,02Msss3kY3GSGgeY8oUGMF,13,0.542,0.682,6,-6.285,0.0284,0.0247,0,0.489,0.744,79.978
Rock,1kBM7AURqQTIXFePNVpEwP,54,0.266,0.74,10,-7.972,0.0788,0.0513,0.00426,0.162,0.513,48.578
Rock,6264zKFgXM13JuRBX4MMyD,68,0.328,0.826,6,-5.085,0.0362,0.000224,0.000944,0.0818,0.343,106.606
Rock,1aRrtgXk4SLrhSmoyaNhbQ,50,0.518,0.869,0,-3.466,0.114,0.405,1.70E-05,0.275,0.811,149.132
Rock,0XaPN9mU1BgLJZhuCxzc6T,52,0.314,0.552,6,-7.37,0.0273,0.245,0.113,0.129,0.253,84.469
Rock,3zQGSeIVIj3k41gi1MaToN,49,0.666,0.74,7,-7.606,0.031,0.0185,0,0.0741,0.822,120.056
Rock,6QewNVIDKdSl8Y3ycuHIei,75,0.394,0.944,10,-6.506,0.0761,0.00178,5.00E-06,0.298,0.259,105.338
Rock,50apupgIsboypmi9HgZ1vw,54,0.421,0.761,1,-3.835,0.0362,0.00261,0,0.124,0.662,175.937
Rock,6bpcvTmxA0iVRCBER7xw1a,55,0.638,0.559,5,-5.137,0.0332,0.0717,1.40E-05,0.101,0.392,115.049
Rock,0iA3xXSkSCiJywKyo1UKjQ,62,0.623,0.709,1,-9.818,0.0636,0.102,0,0.0967,0.95,122.394
Rock,42hJcIKQ1OEeriwE9ERDJr,45,0.543,0.965,0,-6.568,0.061,0.316,2.80E-05,0.212,0.684,93.539
Rock,5U6ZzFbxI9AHpWUWEy8rw7,62,0.685,0.568,1,-6.487,0.0575,0.0306,3.00E-06,0.458,0.438,96.012
Rock,49dFv4gH1SeY90FySDOwCE,60,0.348,0.893,0,-4.589,0.0662,0.000484,6.40E-05,0.281,0.405,148.043
Rock,5fZtRNrp6xHHEd5nFMGzN9,50,0.477,0.506,11,-6.269,0.0313,0.0269,0,0.0943,0.184,113.465
Rock,1AfYo6cKm3yHsJHdmNoGO1,73,0.214,0.947,4,-5.053,0.0507,0.000552,0.00352,0.238,0.494,170.616
Rock,0vNKLT97z1iXI4wroNQZGE,54,0.353,0.949,5,-4.646,0.0675,6.20E-05,0.215,0.113,0.223,163.121
Rock,4X705JSPvEzEUuP0Oe0HoE,0,0.263,0.624,0,-7.583,0.0549,0.841,0.507,0.975,0.198,131.99
Rock,4oQZ1aFbIJDZtWe9vwzXZM,32,0.376,0.962,9,-6.315,0.0654,2.90E-05,0.794,0.158,0.469,90.488
Rock,5EsJkqTznyjUWzB3g9lk47,66,0.637,0.695,11,-6.122,0.0358,0.00298,9.00E-06,0.519,0.37,107.985
Rock,43t64dnCuhr1NB9CrErctf,23,0.511,0.93,7,-5.573,0.401,0.000324,0.00452,0.231,0.364,160.014
Rock,35aNHKBZWXXbL9KQK7O5Nk,60,0.564,0.68,2,-6.487,0.0357,0.231,0.000179,0.247,0.252,89.938
Rock,7kxfWvj6u9oWQ5C36kMtGb,48,0.175,0.691,7,-5.425,0.0391,0.0904,0.00352,0.173,0.144,171.586
Rock,1HEE7tvSNeaZQZ9UU2WZkQ,36,0.725,0.852,0,-6.213,0.0265,0.0179,0.00361,0.0598,0.963,111.776
Rock,16pGi1ZNrsPvx5TD8oFleb,44,0.497,0.749,2,-6.746,0.0447,0.518,0.000567,0.0902,0.712,91.976
Rock,1kWbriV6xrd2lqFJfm7WJm,40,0.307,0.736,2,-6.022,0.0339,0.000413,0.000102,0.0991,0.547,146.915
Rock,5y4761pjcksXs1hNsCmc4n,54,0.691,0.592,2,-8.089,0.0366,0.389,3.30E-05,0.124,0.732,115.152
Rock,7MooGz4ZPE4bNxjFegR6Jx,75,0.765,0.502,9,-7.393,0.0321,0.119,0.0011,0.171,0.841,144.204
Rock,17NMMjZKKqQteiE2AV13T9,65,0.559,0.705,8,-2.741,0.03,0.0034,0.000163,0.658,0.25,97.993
Rock,3LBkRFoMoyWzhdUeIMJKrc,44,0.4,0.931,9,-4.541,0.177,0.000575,2.30E-05,0.414,0.439,80.186
Rock,48mJX8glOrQkrSdVBjc0Wb,51,0.627,0.63,9,-12.33,0.0403,0.00144,0.19,0.337,0.324,125.154
Rock,2nMeu6UenVvwUktBCpLMK9,72,0.307,0.425,11,-8.924,0.0372,0.271,3.10E-05,0.11,0.136,108.693
Rock,6lvZ1eg4vKPJIn2HwXkNi3,42,0.452,0.89,9,-5.301,0.0461,0.000354,0.00022,0.217,0.525,136.001
Rock,5AxsdEYZKAP0QQQmhhOKDM,30,0.461,0.835,0,-8.676,0.0392,7.00E-06,0.845,0.475,0.363,120.023
Rock,2tzANMKhsl9tSjUNZC2aEi,40,0.253,0.994,4,-1.3,0.0651,0.000378,0.0954,0.11,0.0639,76.878
Rock,0j7UTOVx4jw8rCm720JWgg,50,0.559,0.724,9,-4.18,0.0348,0.00594,0,0.102,0.304,128.883
Rock,7hVJdledWUXvvHlw8SzXxM,59,0.436,0.899,10,-8.325,0.0318,0.00354,0.865,0.109,0.615,144.93
Rock,1Xc4ZsXxe2qHaulqzVYFE7,38,0.49,0.788,9,-8.98,0.0503,0.00302,0.0547,0.278,0.759,167.079
Rock,12MbRrnH3ttHCol8xGNlRL,40,0.551,0.949,9,-4.849,0.0808,0.000887,0.0114,0.34,0.555,97.334
Rock,3xYMN0fbQkyJfofjsufO7b,4,0.432,0.823,0,-9.216,0.116,0.249,0.00639,0.0953,0.378,132.212
Rock,3TeYo0JqXczzdAvwcdm7Li,48,0.571,0.969,7,-2.863,0.0448,0.0148,0,0.0807,0.89,95.016
Rock,43a6GSWjc5lhgzywJJ5ziH,18,0.388,0.928,11,-4.357,0.0761,7.80E-05,0.0273,0.06,0.185,97.932
Rock,0z1b34WikhOH9ZxU8QDWcv,67,0.701,0.564,2,-9.039,0.0294,0.00106,0.00277,0.0657,0.72,107.533
Rock,3oX3F14vpkCMJnFoF3DSEr,46,0.273,0.84,0,-3.497,0.133,0.0238,9.00E-06,0.0707,0.636,208.527
Rock,5lHgBqh9VwAAzQma55gHRY,64,0.291,0.493,7,-9.461,0.028,0.0519,9.00E-06,0.101,0.184,182.032
Rock,4HzdhXWJqczW6gOIXT6QRH,15,0.338,0.767,9,-11.51,0.0742,0.00344,0.00318,0.0384,0.506,154.97
Rock,3rdxvEfBp86WNcRDLaFEk9,59,0.39,0.898,7,-4.089,0.045,0.207,6.60E-05,0.217,0.2,90.703
Rock,1Cj2vqUwlJVG27gJrun92y,78,0.322,0.28,6,-9.367,0.0281,0.468,1.00E-06,0.102,0.164,85.794
Rock,4CX8qiTS2hUXp4dqYmNxQy,49,0.54,0.639,9,-5.651,0.0327,0.0918,0.00169,0.262,0.231,124.977
Rock,7iCPzBsBJmnyjkPpXeQDBl,41,0.353,0.747,9,-9.155,0.0481,0.0118,0.00188,0.0583,0.928,186.172
Rock,4BdGO1CaObRD4La9l5Zanz,71,0.638,0.738,6,-4.976,0.0292,0.117,0.000384,0.689,0.65,97.021
Rock,7rKyITVLEwldhdXIy7P6Vw,57,0.54,0.677,9,-6.349,0.0286,0.368,0,0.224,0.742,98.339
Rock,37vnLFnjGvhpX2P7jMDkQj,52,0.491,0.606,1,-4.385,0.0404,0.0054,0.0118,0.0605,0.571,175.895
Rock,41aOyMZXFwvwRpugIlNCGF,63,0.311,0.832,1,-8.29,0.0357,0.486,0.00128,0.235,0.928,178.873
Rock,0QwZfbw26QeUoIy82Z2jYp,71,0.476,0.717,9,-9.192,0.0949,0.0382,7.60E-05,0.0818,0.75,93.584
Rock,67gDEcUZHO2IfDLCbdUWJY,53,0.476,0.958,7,-3.227,0.0715,0.0265,0,0.237,0.466,145.053
Rock,4P5KoWXOxwuobLmHXLMobV,73,0.505,0.825,4,-5.721,0.0401,0.000182,0.000948,0.0855,0.535,119.987
Rock,6xawr2pyZcq76wTW7SHJrQ,37,0.405,0.559,11,-4.141,0.133,0.302,0,0.065,0.279,173.085
Rock,5eR2WL7ZHLpGv5PfFT9iEJ,44,0.618,0.82,11,-4.593,0.0577,0.000543,0,0.546,0.515,130.709
Rock,6r64PMqq9VxnT0Xr3439uH,58,0.385,0.482,0,-6.757,0.0311,0.151,0,0.101,0.314,78.495
Rock,3VmCG4XZKfmqWayAXaL7pl,38,0.462,0.576,2,-7.752,0.028,0.0243,0.947,0.0856,0.0391,108.002
Rock,3Ha4nVs1j82mNZnkrqwylW,19,0.554,0.81,9,-6.135,0.0352,1.00E-05,0.0254,0.194,0.355,114.951
Rock,7MARvjDn2GJUoZgghqqKo2,37,0.618,0.668,0,-10.312,0.03,0.00381,0.0307,0.17,0.685,146.615
Rock,4pEZukVQONBZY72uBfEWzC,4,0.655,0.611,4,-7.18,0.029,0.386,0,0.152,0.703,135.019
Rock,2wO8aOvN1ogLy1N8XT1WJE,60,0.261,0.964,9,-6.654,0.0638,0.00141,2.90E-05,0.183,0.336,162.902
Rock,10b9TrZBf0uP1EtAZHcKNh,45,0.354,0.899,10,-8.459,0.1,0.0141,0,0.682,0.856,169.871
Rock,1hKdDCpiI9mqz1jVHRKG0E,45,0.579,0.824,6,-8.71,0.03,0.00206,0.00903,0.059,0.64,123.331
Rock,42GP0xKtkolBnmqQRvSllO,67,0.442,0.951,11,-5.27,0.11,0.00648,1.00E-06,0.0887,0.153,154.004
Rock,3m6KkYKdnbffMpGd9Pm9FP,81,0.745,0.466,4,-7.62,0.0864,0.00666,0.35,0.272,0.314,123.889
Rock,0MF8I8OUo8kytiOo8aSHYq,48,0.444,0.981,0,-2.277,0.0548,0.00143,0.000443,0.345,0.413,124.019
Rock,7pV6zXFpCwrrmcosBAtp0o,77,0.639,0.71,1,-7.445,0.0275,0.0133,0,0.118,0.378,119.989
Rock,3LRJbFT9rKoKv4aW7PuBJC,67,0.381,0.732,10,-7.594,0.0536,0.00834,0.0101,0.0854,0.815,142.504
Rock,0N5aQPSHQAADNV3VbRH7Ph,17,0.425,0.852,11,-5.607,0.046,0.0175,0.306,0.0935,0.524,101.968
Rock,7CtDhF1n21sd9FVKQR1XTx,54,0.518,0.909,0,-6.76,0.0475,0.034,0.00938,0.141,0.641,97.996
Rock,4yshHBPp0MoVynV1sMCKV3,58,0.493,0.775,0,-6.493,0.0752,0.15,6.00E-06,0.142,0.711,119.384
Rock,6RnchmK3Y71RUuJufkQNx3,1,0.527,0.914,11,-5.36,0.066,0.0001,0,0.254,0.816,140.016
Rock,3GfGTJ2xzC0rqKgdjNJLOC,56,0.701,0.758,1,-5.568,0.0405,0.004,0,0.13,0.352,135.188
Rock,242E7zj2wWWegVlurGpaVz,50,0.418,0.771,4,-9.016,0.0659,0.658,5.00E-06,0.121,0.825,202.64
Rock,34saS5yPSyoZ6QYwC7YGfe,47,0.6,0.864,4,-2.669,0.0663,0.0104,0.000208,0.172,0.872,90.882
Rock,2AAO0bpq6Fad0jNSekFs8G,9,0.604,0.611,4,-9.484,0.0238,0.00164,0.000349,0.147,0.547,101.428
Rock,1q7njNe2QfE0xbZMtTOT2m,58,0.415,0.635,5,-8.982,0.0772,0.608,0,0.25,0.855,183.665
Rock,2ZceU5sfgcH5h7bIsFuuXT,47,0.482,0.627,2,-5.779,0.03,0.054,3.00E-06,0.111,0.161,95.903
Rock,7yCG9FU5CGdghkdX5xPYIw,46,0.319,0.957,9,-4.219,0.0415,0.132,1.00E-06,0.406,0.665,179.957
Rock,6INMvf1dChUe5tH4WMjc44,44,0.638,0.811,8,-5.43,0.117,0.0311,0,0.144,0.91,101.154
Rock,4P5ZrmZZdwvTpFT9GIFVFI,28,0.683,0.88,2,-4.88,0.0598,0.00744,1.00E-06,0.129,0.723,128.016
Rock,1qUd1RxI5NHBhNYnbsbf1d,49,0.544,0.778,5,-4.316,0.0495,0.0019,0,0.0957,0.223,150.751
Rock,5wEVFJ7jgjceB228fdYW2W,51,0.355,0.8,9,-4.548,0.0432,1.40E-05,0,0.218,0.326,139.9
Rock,4IxCudQYUrgPu6qVrwnB5p,7,0.443,0.456,7,-11.488,0.0786,0.305,0,0.0502,0.671,176.159
Rock,6MvGz9TuT9exMFmd6PoNso,55,0.25,0.334,9,-7.882,0.0342,0.756,1.90E-05,0.087,0.0708,149.946
Rock,7rBMZvgeWnOTHWUh3Pvw51,50,0.353,0.362,2,-13.502,0.031,0.0894,3.40E-05,0.114,0.268,141.285
Rock,4ouyODaV6ta62fN1i6jMCZ,62,0.602,0.853,0,-6.26,0.0423,0.0166,0,0.178,0.798,100.008
Rock,3sOYYTPAm7lnzln0vDRogz,43,0.52,0.879,11,-8.729,0.113,0.000107,0.000118,0.0621,0.585,102.584
Rock,4oGTdOClZUxcM2H3UmXlwL,61,0.295,0.593,11,-7.572,0.0555,0.25,0,0.236,0.37,85.482
Rock,2gpffYGJGvhgqgA0Aw8wKi,8,0.328,0.941,4,-3.185,0.0975,0.00691,1.00E-06,0.249,0.275,189.961
Rock,70jnaGaj1rtpyABfUURpvr,46,0.503,0.614,7,-7.814,0.0283,0.123,0.023,0.17,0.338,111.148
Rock,3JOVTQ5h8HGFnDdp4VT3MP,72,0.345,0.0581,3,-17.217,0.0374,0.976,0.000366,0.103,0.299,174.117
Rock,3kJ7vE8nBzVeuTD13qAay7,38,0.299,0.85,11,-7.256,0.25,0.000864,0,0.328,0.527,176.974
Rock,4mH5ajIJz9fc3D3SaIIAEc,33,0.473,0.805,7,-5.352,0.0332,3.00E-06,0.904,0.491,0.227,125.403
Rock,0GXmTWQBqvNZwpcfNeijlt,53,0.319,0.873,6,-4.219,0.053,0.000652,0.1,0.0724,0.0599,136.378
Rock,7dBMQbBKG6n9HkVXkUKnhQ,72,0.474,0.843,0,-5.909,0.272,0.0102,0.104,0.362,0.431,97.691
Rock,2ucburMItP9zTPcMzcVl59,30,0.407,0.926,9,-4.463,0.0725,0.00708,0.896,0.109,0.35,166.421
Rock,4Znz9jKTkZvCzW6CkBIhHK,46,0.538,0.954,0,-2.305,0.0359,0.571,0.00859,0.397,0.962,159.982
Rock,3QmesrvdbPjwf7i40nht1D,68,0.643,0.344,2,-11.342,0.0349,0.909,0.0112,0.106,0.539,144.171
Rock,7o2CTH4ctstm8TNelqjb51,80,0.451,0.911,6,-7.765,0.0466,0.0801,0.146,0.236,0.62,125.122
Rock,2qsxRNC8opxf3p6VT7WLZf,49,0.555,0.901,4,-5.574,0.11,0.0436,0.0852,0.11,0.441,100.031
Rock,7gChGUkqWkinDS7uYoMLIM,49,0.512,0.839,9,-4.374,0.0426,0.000788,0.237,0.113,0.278,98.126
Rock,1edoYv7eYCeTzzQqFjvsDu,50,0.572,0.935,7,-2.701,0.0381,2.20E-05,0.0257,0.0538,0.67,109.998
Rock,7ohJuvtlKjKKaimEcvWfh1,49,0.58,0.604,2,-6.904,0.09,0.389,0.00051,0.111,0.544,152.532
Rock,460Wn6Dq2uMviG5nPXtPnb,54,0.758,0.896,9,-3.311,0.0501,0.173,3.20E-05,0.136,0.8,94.911
Rock,3SoNMDkQr86wqib28yaBI7,57,0.346,0.828,10,-6.512,0.0388,0.00263,3.00E-05,0.893,0.251,131.297
Rock,2AF1drAUmMi8ZX0U97UJLw,48,0.377,0.0849,2,-17.892,0.039,0.882,0.0607,0.19,0.346,85.022
Rock,4GGuI5FJRPWiGS6BFk4Dq7,46,0.548,0.927,5,-4.782,0.049,0.00362,2.00E-06,0.0799,0.433,134.006
Rock,0aVQHaVi4hnNwS7ka194QT,58,0.833,0.498,8,-9.315,0.0825,0.105,0.000807,0.128,0.388,120.011
Rock,7kwiwQhWRBSP1PJv4ZFJUK,69,0.42,0.929,7,-3.899,0.121,0.000353,0.000747,0.122,0.318,127.204
Rock,2U6hcDLZHYRSd9Up0mMe9W,69,0.714,0.555,6,-7.55,0.0459,0.656,0.000289,0.11,0.338,102.971
Rock,3ezHsjftL6BdBL0uHOMOrd,69,0.682,0.948,7,-4.476,0.0438,0.0188,0,0.1,0.776,106.976
Rock,0INUE1K7cEiE8VH63Rv5RJ,68,0.546,0.971,5,-2.661,0.0965,0.000823,2.10E-05,0.275,0.384,100.078
Rock,28FVfrALlHSChnhD8jq8kd,51,0.443,0.632,4,-6.221,0.0305,0.342,8.00E-06,0.157,0.182,111.464
Rock,2ekfM9Dcslm7l9Lh7HGT0i,56,0.392,0.936,5,-6.532,0.0849,0.000221,0.839,0.407,0.552,167.333
Rock,1HxvdVlvQH5NUPi1wsq5L1,59,0.529,0.63,6,-5.412,0.0394,0.0503,0,0.099,0.417,141.594
Rock,02lTDOxHeXTHsdwXoz6lpC,61,0.269,0.895,9,-6.382,0.118,0.083,0.00266,0.153,0.16,168.479
Rock,6vkuJbGjyjnSQReeaCh8wT,47,0.454,0.838,8,-6.971,0.0544,0.739,2.30E-05,0.29,0.9,192.361
Rock,6i8ecOsx4J2Px1maiqzqoG,31,0.69,0.54,4,-10.516,0.0317,0.218,0.00657,0.115,0.755,114.846
Rock,5292YAWpSCjru7I7zhoQzJ,37,0.524,0.799,7,-7.808,0.0362,1.70E-05,0.00436,0.249,0.554,115.197
Rock,76aadnUFFANRNDs6L3aqxw,64,0.545,0.753,3,-4.618,0.036,0.0417,0,0.389,0.404,105.754
Rock,6B618H5CuCdEzcVs0NKTlt,56,0.461,0.802,2,-4.279,0.029,0.0105,2.20E-05,0.253,0.378,100.179
Rock,2EoOZnxNgtmZaD8uUmz2nD,72,0.354,0.825,6,-5.325,0.0406,0.000203,6.90E-05,0.0758,0.158,105.495
Rock,3uJ7XziAWcrC08DAzfsBFK,8,0.769,0.755,0,-3.133,0.0341,0.314,0,0.0509,0.954,119.913
Rock,2SwLswBtbxloI4uMcfkfLf,55,0.104,0.794,9,-4.353,0.0426,2.40E-05,1.50E-05,0.355,0.179,83.972
Rock,12C6ufD5zOWsQGHQY7aXRM,64,0.421,0.926,10,-2.427,0.0487,3.60E-05,0.000176,0.0822,0.594,92.023
Rock,2zARfXgHp9piZwi2sdBOXt,4,0.525,0.903,0,-3.207,0.043,0.093,0,0.0714,0.799,171.111
Rock,5JBUpI6OGZahUqchMKe6UY,61,0.373,0.648,4,-9.193,0.0344,0.345,0.496,0.0883,0.575,95.155
Rock,19W5OTEcQI3ZoRW1HERMyy,72,0.652,0.295,2,-11.045,0.0477,0.281,1.00E-05,0.0809,0.202,75.065
Rock,0MMutLfLzxfN3V4eRKNEwK,34,0.47,0.897,5,-3.746,0.0454,0.0839,2.00E-06,0.124,0.208,102.052
Rock,5W7YROOF6bFfBexY81LFjt,54,0.262,0.223,2,-13.604,0.035,0.54,0,0.0948,0.0887,171.768
Rock,5UvspVN88FScdaUjfcIfhD,0,0.422,0.878,5,-4.863,0.0442,0.00935,0.332,0.201,0.503,84.044
Rock,5b9PdT1iD3rKYkhlIPRCy8,54,0.488,0.888,8,-5.711,0.052,0.00184,0.59,0.0692,0.388,117.947
Rock,1vcxF91pWs9uNwDROuiCPB,74,0.554,0.932,5,-3.424,0.0484,0.00154,0.000142,0.425,0.476,112.49
Rock,3VEFybccRTeWSZRkJxDuNR,65,0.417,0.849,1,-4.199,0.0481,0.0146,0.000387,0.0673,0.56,94.267
Rock,7nrtHjt4Vk4Z5jMHOwaS8F,63,0.715,0.702,4,-6.055,0.0296,0.109,8.00E-06,0.255,0.946,127.446
Rock,56SkdBKyR2zOkjk6wVFI9s,61,0.653,0.708,9,-9.367,0.0263,0.000813,0.0197,0.0764,0.887,100.698
Rock,7odHgoLFi3GQ90E9PeraI3,64,0.401,0.498,4,-10.682,0.0757,0.394,0,0.13,0.813,181.701
Rock,0cOyhnhy13lc5G5nr4EF0q,61,0.629,0.946,8,-4.349,0.106,0.00118,2.00E-06,0.282,0.505,142
Rock,0qgiFuYhYuwtFXEwYakddE,62,0.507,0.683,7,-8.079,0.0316,0.303,0.000132,0.142,0.905,95.732
Rock,3bbUkaQYGQHkx1TJi7gPSL,67,0.547,0.87,11,-5.098,0.0286,0.00494,3.50E-05,0.161,0.526,99.014
Rock,21CYXZ1JOToE5qtjMxD8Sx,54,0.372,0.836,1,-4.464,0.0731,0.000105,0.0591,0.253,0.532,160.153
Rock,4vpeKl0vMGdAXpZiQB2Dtd,71,0.551,0.293,2,-12.503,0.0272,0.486,0.000273,0.0864,0.301,106.798
Rock,0gaXhpsDfErFWIXzY2XkP0,51,0.512,0.769,1,-4.938,0.0653,0.00183,2.00E-06,0.102,0.381,153.155
Rock,3C65zQ69c8RMiJ3wqB1ogp,52,0.56,0.93,7,-4.492,0.0661,0.0378,2.00E-06,0.317,0.816,149.93
Rock,59WN2psjkt1tyaxjspN8fp,78,0.466,0.833,7,-4.215,0.304,0.0266,0,0.0327,0.663,88.785
Rock,48sJGpBLqQTs0sZ2ImHJof,54,0.444,0.884,7,-6.104,0.119,0.00751,8.90E-05,0.116,0.285,94.82
Rock,2JdzB67NvIa90K4gEZPLeX,66,0.499,0.873,6,-3.902,0.0386,0.00468,0,0.165,0.869,142.726
Rock,0Y2SrByf4G3kbq2nBEHQRn,73,0.601,0.643,2,-5.828,0.0314,0.112,0.00209,0.088,0.557,128.262
Rock,7JFFMRhoNa0UCYeasEh4YF,55,0.49,0.885,5,-3.726,0.0397,0.126,0,0.138,0.611,145.03
Rock,73QyfpApOMk3fApexIedBR,63,0.302,0.962,7,-3.272,0.0967,1.30E-05,0.0616,0.304,0.497,172.975
Rock,3M5eeHXgG4VplKNcsBC8Dj,71,0.67,0.619,0,-10.365,0.0323,0.0514,0,0.0492,0.811,108.826
Rock,2ZCsqGwdW1R4W7j04OOHz0,28,0.398,0.266,11,-14.661,0.0396,0.516,0.0165,0.218,0.256,81.045
Rock,2XbxWdh1e6Tyku9pbaXlFI,51,0.462,0.507,2,-13.849,0.0308,0.022,0.000634,0.253,0.376,134.253
Rock,3s9ri7hKv6ijDn2k89veEU,12,0.39,0.516,4,-12.125,0.035,0.233,0.106,0.113,0.42,118.854
