"","songid","category.x","popularity.x","danceability.x","energy.x","key.x","loudness.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","X","song_title","artist_name","popularity.y","danceability.y","energy.y","key.y","loudness.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","category.y"
"1836","4w3dnLvZyFOZNOLm0LwlbD","Hip-Hop",60,"0.702",0.52,2,-6.864,0.17,0.00693,3.5e-05,0.122,0.185,77.993,6014,"4L Gang Shit","Young Nudy",61,0.702,0.52,2,-6.864,0.17,0.00693,3.5e-05,0.122,0.185,77.993,"Hip-Hop"
"1837","4WcznMSvOif86l1TwpQMeR","Hip-Hop",55,"0.772",0.374,5,-8.125,0.226,0.625,0,0.108,0.457,125.117,5827,"No Sides","OYABUN",54,0.772,0.374,5,-8.125,0.226,0.625,0,0.108,0.457,125.117,"Hip-Hop"
"1838","4wfQ0EygzWz2v8kbseZKOZ","Electronic/Dance",53,"0.466",0.864,10,-5.327,0.0512,0.000183,0,0.0998,0.119,145.116,4120,"Creed","Türküm",53,0.466,0.864,10,-5.327,0.0512,0.000183,0,0.0998,0.119,145.116,"Electronic/Dance"
"1839","4wH4dJgrsxONID6KS2tDQM","Pop",64,"danceability",0.777,6,-4.81,0.0397,0.0261,0.000358,0.121,0.779,132.722,3513,"Maneater","Nelly Furtado",64,0.796,0.777,6,-4.81,0.0397,0.0261,0.000358,0.121,0.779,132.722,"Pop"
"1840","4WnNkrP4v1kBuOILHuE7NI","Hip-Hop",65,"0.633",0.756,9,-8.994,0.505,0.407,8e-06,0.34,0.611,193.993,5271,"Run Me Dry","Bryson Tiller",64,0.633,0.756,9,-8.994,0.505,0.407,8e-06,0.34,0.611,193.993,"Hip-Hop"
"1841","4wrU9cEodNDst7mBN7jI5t","Electronic/Dance",66,"0.597",0.955,11,-5.22,0.248,0.109,0.000151,0.934,0.506,126.008,4255,"All This","Jay Pryor",65,0.597,0.955,11,-5.22,0.248,0.109,0.000151,0.934,0.506,126.008,"Electronic/Dance"
"1842","4WtOFEQOJ3TOPL9iRKWJ95","Pop",46,"danceability",0.431,1,-9.486,0.0692,0.36,3.8e-05,0.297,0.396,97.993,3193,"You","Brika",45,0.843,0.431,1,-9.486,0.0692,0.36,3.8e-05,0.297,0.396,97.993,"Pop"
"1843","4WUEAdVxlEPAtoor39GzeW","Pop",24,"danceability",0.76,8,-7.515,0.199,0.263,0,0.0909,0.796,101.991,3499,"Outta Space","GB",24,0.765,0.76,8,-7.515,0.199,0.263,0,0.0909,0.796,101.991,"Pop"
"1844","4X6wMQec2NHdBhEGUwqUFV","Electronic/Dance",61,"danceability",0.724,3,-5.97,0.0458,0.356,0.00324,0.0742,0.481,110.946,4150,"The Last Ones Standing","Tep No",61,0.755,0.724,3,-5.97,0.0458,0.356,0.00324,0.0742,0.481,110.946,"Electronic/Dance"
"1845","4X705JSPvEzEUuP0Oe0HoE","Rock",1,"0.263",0.624,0,-7.583,0.0549,0.841,0.507,0.975,0.198,131.99,7844,"A Whiter Shade Of Pale - Live","Various Artists",0,0.263,0.624,0,-7.583,0.0549,0.841,0.507,0.975,0.198,131.99,"Rock"
"1846","4xBmdY8IqVypz6M63YdiBN","Pop",17,"danceability",0.807,1,-3.75,0.14,0.588,0,0.82,0.485,79.069,3890,"Before He Cheats","The Sing-Off",16,0.358,0.807,1,-3.75,0.14,0.588,0,0.82,0.485,79.069,"Pop"
"1847","4XcgXoa8qLuT7qVjMEbU0G","Hip-Hop",67,"0.782",0.5,5,-6.473,0.0611,0.342,2.1e-05,0.133,0.264,102.001,5435,"Roses","SAINt JHN",67,0.782,0.5,5,-6.473,0.0611,0.342,2.1e-05,0.133,0.264,102.001,"Hip-Hop"
"1848","4xfaNZmFfshBNX5ZI0pRKo","Electronic/Dance",51,"0.703",0.94,11,-3.239,0.0866,0.029,0.379,0.213,0.252,123.009,4298,"Love Me","Beau Collins",53,0.703,0.94,11,-3.239,0.0866,0.029,0.379,0.213,0.252,123.009,"Electronic/Dance"
"1849","4xFX32OiKxXSJid1i39Wca","Rock",40,"0.607",0.8,2,-4.786,0.0661,0.0015,1.3e-05,0.105,0.261,98.057,7467,"Hurt Like Hell","The Heydaze",40,0.607,0.8,2,-4.786,0.0661,0.0015,1.3e-05,0.105,0.261,98.057,"Rock"
"1850","4xHjtZX1ZBqOiwvOYXBijE","Electronic/Dance",51,"0.809",0.944,5,-6.339,0.193,0.00043,0.877,0.0416,0.175,124.014,4435,"The Scoop","Format:B",55,0.809,0.944,5,-6.339,0.193,0.00043,0.877,0.0416,0.175,124.014,"Electronic/Dance"
"1851","4XHQyvbrBsQaaBUW1VvmsL","Pop",64,"danceability",0.849,1,-3.383,0.0828,0.497,2e-06,0.116,0.854,120.014,3473,"My Band","D12",64,0.851,0.849,1,-3.383,0.0828,0.497,2e-06,0.116,0.854,120.014,"Pop"
"1852","4xJWfVNC52PSK5ObyOKQsw","Rock",63,"0.52",0.827,10,-7.225,0.0514,0.0412,0.0235,0.0999,0.396,101.99,7250,"You and I","Pvris",62,0.52,0.827,10,-7.225,0.0514,0.0412,0.0235,0.0999,0.396,101.99,"Rock"
"1853","4XQddz9iKjaVEuAr6TRbnd","Hip-Hop",53,"0.79",0.308,2,-17.375,0.357,0.796,0.711,0.311,0.628,78.946,5804,"Faded","emune",52,0.79,0.308,2,-17.375,0.357,0.796,0.711,0.311,0.628,78.946,"Hip-Hop"
"1854","4ycLiPVzE5KamivXrAzGFG","Pop",65,"danceability",0.834,0,-5.79,0.0566,0.129,0,0.136,0.745,127.43,3726,"Fuck You","CeeLo Green",65,0.69,0.834,0,-5.79,0.0566,0.129,0,0.136,0.745,127.43,"Pop"
"1855","4yeWP0EabOteKT2MzPyeJ8","Electronic/Dance",15,"danceability",0.781,1,-4.628,0.0514,0.496,0,0.104,0.699,152.013,4080,"Feel It Still - Gryffin Remix","Portugal. The Man",63,0.654,0.781,1,-4.628,0.0514,0.496,0,0.104,0.699,152.013,"Electronic/Dance"
"1856","4YGPKyLmAkUEBNIcEWnAMV","Rock",33,"0.417",0.931,8,-5.42,0.0463,0.000117,0.141,0.0796,0.433,120.046,8070,"Lovely Times","Suburban Living",32,0.417,0.931,8,-5.42,0.0463,0.000117,0.141,0.0796,0.433,120.046,"Rock"
"1857","4YgQvP5Gvl4ku8tdcLOOH9","Hip-Hop",50,"0.442",0.55,4,-7.453,0.0654,0.0877,4.7e-05,0.17,0.092,134.646,5539,"Free Up","Derek Wise",50,0.442,0.55,4,-7.453,0.0654,0.0877,4.7e-05,0.17,0.092,134.646,"Hip-Hop"
"1858","4yiEN32fqteGfnZlWkJuwS","Electronic/Dance",0,"danceability",0.847,9,-6.296,0.0715,0.000104,0.0909,0.0345,0.72,122.008,4733,"Need To Know - BKT Deepsoul Mix","Frankie Shakes",23,0.737,0.847,9,-6.296,0.0715,0.000104,0.0909,0.0345,0.72,122.008,"Electronic/Dance"
"1859","4YiR9feHJinSeppVh4rawD","Hip-Hop",57,"0.812",0.937,1,-1.894,0.295,0.258,0,0.239,0.851,139.997,6100,"6 In The Morning","Wiley",52,0.812,0.937,1,-1.894,0.295,0.258,0,0.239,0.851,139.997,"Hip-Hop"
"1860","4YkwUfWSIxdKNLDXw0caFO","Hip-Hop",82,"0.82",0.696,7,-4.918,0.182,0.119,0,0.231,0.622,144.981,5457,"Pills & Automobiles","Chris Brown",84,0.82,0.696,7,-4.918,0.182,0.119,0,0.231,0.622,144.981,"Hip-Hop"
"1861","4yMoRDq0mtu2QfTiAsOaP5","Pop",12,"danceability",0.794,7,-5.74,0.0589,0.00408,0,0.0513,0.756,99.966,3681,"Unwritten","Natasha Bedingfield",12,0.752,0.794,7,-5.74,0.0589,0.00408,0,0.0513,0.756,99.966,"Pop"
"1862","4YMqbFcDIFiCBd02PzUBcM","Pop",74,"danceability",0.526,6,-6.985,0.293,0.0619,0,0.0457,0.661,94.992,3851,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis",74,0.781,0.526,6,-6.985,0.293,0.0619,0,0.0457,0.661,94.992,"Pop"
"1863","4ynrxl6ZzqHFu1qGU2TkiS","Electronic/Dance",48,"0.515",0.824,5,-3.611,0.0504,0.0251,0.000241,0.171,0.156,149.965,4599,"Follow The Light","Brennan Heart",48,0.515,0.824,5,-3.611,0.0504,0.0251,0.000241,0.171,0.156,149.965,"Electronic/Dance"
"1864","4yp4pNVchQvlsThtay0eQc","Electronic/Dance",57,"0.828",0.447,6,-9.789,0.0778,0.156,0.000918,0.11,0.648,124.031,4504,"Give Me","Boye",52,0.828,0.447,6,-9.789,0.0778,0.156,0.000918,0.11,0.648,124.031,"Electronic/Dance"
"1865","4YPhn26bIFm2KUkL1VLzQG","Rock",69,"0.635",0.435,3,-7.521,0.031,0.00328,7e-06,0.071,0.445,76.098,7710,"Say It Aint So","Weezer",70,0.635,0.435,3,-7.521,0.031,0.00328,7e-06,0.071,0.445,76.098,"Rock"
"1866","4yQAB0Ep7CoZYRBqfGUfHX","Electronic/Dance",57,"0.473",0.912,5,-3.235,0.0292,0.00706,6.5e-05,0.157,0.331,155.021,4667,"Warrior - Extended Version","Mark With a K",56,0.473,0.912,5,-3.235,0.0292,0.00706,6.5e-05,0.157,0.331,155.021,"Electronic/Dance"
"1867","4yrloqLBKS7Pi3z7g2HDga","Rock",20,"0.498",0.647,4,-9.058,0.036,0.322,0,0.361,0.582,130.056,8195,"Somebody to Love","Jefferson Airplane",20,0.498,0.647,4,-9.058,0.036,0.322,0,0.361,0.582,130.056,"Rock"
"1868","4yshHBPp0MoVynV1sMCKV3","Rock",59,"0.493",0.775,0,-6.493,0.0752,0.15,6e-06,0.142,0.711,119.384,7902,"Send Me On My Way","Rusted Root",58,0.493,0.775,0,-6.493,0.0752,0.15,6e-06,0.142,0.711,119.384,"Rock"
"1869","4YuAmHCgOvjU8jPWeI0JUL","Rock",49,"0.513",0.814,1,-4.86,0.271,0.0864,0.000128,0.635,0.721,93.738,7441,"Faith","Limp Bizkit",48,0.513,0.814,1,-4.86,0.271,0.0864,0.000128,0.635,0.721,93.738,"Rock"
"1870","4YugO7rO57FSmvj4UkyTXx","Rock",48,"0.472",0.756,0,-6.075,0.0582,0.000174,0.213,0.132,0.289,133.287,7511,"The Day I Tried To Live","Soundgarden",48,0.472,0.756,0,-6.075,0.0582,0.000174,0.213,0.132,0.289,133.287,"Rock"
"1871","4YUlGNZfYA6EUE5KDsGqpC","Rock",32,"0.639",0.923,7,-5.708,0.032,0.0674,0,0.0879,0.774,97.874,8111,"You Cant Hurry Love","Phil Collins",31,0.639,0.923,7,-5.708,0.032,0.0674,0,0.0879,0.774,97.874,"Rock"
"1872","4yWl0tnEanf3zmZzl9kbQn","Rock",54,"0.488",0.493,2,-9.878,0.0464,0.255,0.000181,0.102,0.386,135.093,7559,"Forever Young - Slow Version","Bob Dylan",54,0.488,0.493,2,-9.878,0.0464,0.255,0.000181,0.102,0.386,135.093,"Rock"
"1873","4ywzpncx1NBWVt47L4VxLj","Electronic/Dance",0,"0.621",0.953,1,-4.309,0.0566,0.0669,0.00105,0.0972,0.0317,128.013,4616,"Here with You - Mastrovita X Mordkey Remix","Lost Frequencies",40,0.621,0.953,1,-4.309,0.0566,0.0669,0.00105,0.0972,0.0317,128.013,"Electronic/Dance"
"1874","4yY8JqTOQyi7K4O1QcQtBG","Rock",53,"0.474",0.807,2,-3.635,0.035,0.000938,0.0121,0.154,0.305,138.913,7364,"Portions For Foxes","Rilo Kiley",53,0.474,0.807,2,-3.635,0.035,0.000938,0.0121,0.154,0.305,138.913,"Rock"
"1875","4yz84jTi3Kb0IrA5QCiCLz","Electronic/Dance",4,"danceability",0.941,1,-2.975,0.0944,0.00215,0.464,0.681,0.23,150.089,4462,"Propaganda","DJ Snake",3,0.666,0.941,1,-2.975,0.0944,0.00215,0.464,0.681,0.23,150.089,"Electronic/Dance"
"1876","4z9DrTj8kYH5POw37vGYtO","Electronic/Dance",27,"0.8",0.724,1,-6.664,0.0585,0.000933,0.846,0.642,0.523,127.99,4444,"Sesso Buono","Wolfgang Gartner",37,0.8,0.724,1,-6.664,0.0585,0.000933,0.846,0.642,0.523,127.99,"Electronic/Dance"
"1877","4ZKGarvWsSOruOaw40cFNz","Pop",55,"danceability",0.674,1,-5.393,0.0352,0.0136,1.7e-05,0.0366,0.687,124.033,3916,"Love That Girl","Raphael Saadiq",55,0.71,0.674,1,-5.393,0.0352,0.0136,1.7e-05,0.0366,0.687,124.033,"Pop"
"1878","4zNXw433Mi463n3TmKxpbG","Electronic/Dance",47,"0.406",0.918,9,-4.92,0.0666,0.191,9.2e-05,0.271,0.205,155.005,4796,"Purpose Of Life","RVAGE",51,0.406,0.918,9,-4.92,0.0666,0.191,9.2e-05,0.271,0.205,155.005,"Electronic/Dance"
"1879","4Znz9jKTkZvCzW6CkBIhHK","Rock",46,"0.538",0.954,0,-2.305,0.0359,0.571,0.00859,0.397,0.962,159.982,7931,"Back In The USA","Albert Lee & Hogans Heroes",46,0.538,0.954,0,-2.305,0.0359,0.571,0.00859,0.397,0.962,159.982,"Rock"
"1880","4zrwPfq5ENLzjq41Txs2HR","Hip-Hop",15,"0.83",0.615,1,-6.221,0.0468,0.074,0.000548,0.111,0.38,101.031,5846,"Want Her","DJ Mustard",12,0.83,0.615,1,-6.221,0.0468,0.074,0.000548,0.111,0.38,101.031,"Hip-Hop"
"1881","4ztNHL8Czk94yWRtAfIhQ8","Rock",41,"0.699",0.796,9,-3.508,0.0585,0.0455,0,0.0705,0.658,102.031,7672,"Get Up and Move On","Alvarez Kings",41,0.699,0.796,9,-3.508,0.0585,0.0455,0,0.0705,0.658,102.031,"Rock"
"1882","4zXvB4MoQD8onk0NCZbeHG","Rock",67,"0.403",0.777,5,-6.416,0.0354,0.0999,3e-06,0.124,0.143,76.329,8043,"Home Sweet Home","Mötley Crüe",66,0.403,0.777,5,-6.416,0.0354,0.0999,3e-06,0.124,0.143,76.329,"Rock"
"1883","4zzvMG8KrsykYtvFEJ99Cl","Rock",62,"0.506",0.554,10,-6.743,0.0339,0.339,0.000355,0.112,0.377,124.724,7735,"Easy","Faith No More",62,0.506,0.554,10,-6.743,0.0339,0.339,0.000355,0.112,0.377,124.724,"Rock"
"1884","50114M3E4kntAPbV2uEfiV","Electronic/Dance",46,"danceability",0.85,7,-5.453,0.0367,0.000558,0.823,0.28,0.163,121.986,4488,"The Light (Radio Edit)","Tony Silanto",53,0.582,0.85,7,-5.453,0.0367,0.000558,0.823,0.28,0.163,121.986,"Electronic/Dance"
"1885","502X3BGNst24d1LUKkLh35","Pop",6,"danceability",0.978,7,-9.244,0.0616,0.236,0.000718,0.393,0.771,127.997,3464,"Blue (Da Ba Dee) - Extended Remix","Eiffel 65",6,0.824,0.978,7,-9.244,0.0616,0.236,0.000718,0.393,0.771,127.997,"Pop"
"1886","50apupgIsboypmi9HgZ1vw","Rock",54,"0.421",0.761,1,-3.835,0.0362,0.00261,0,0.124,0.662,175.937,7835,"Umbrella","All Time Low",54,0.421,0.761,1,-3.835,0.0362,0.00261,0,0.124,0.662,175.937,"Rock"
"1887","50dL9QwzEEX90mMP2WbbBD","Electronic/Dance",27,"danceability",0.852,4,-6.031,0.0263,0.000247,0.00257,0.218,0.695,128.048,4307,"Bullets","Rebecca & Fiona",26,0.597,0.852,4,-6.031,0.0263,0.000247,0.00257,0.218,0.695,128.048,"Electronic/Dance"
"1888","50E0ooDbG8QhTjYNwhuBUo","Hip-Hop",42,"0.429",0.91,2,-3.796,0.429,0.278,0,0.213,0.775,180.812,6160,"BPSWR","Clear Soul Forces",41,0.429,0.91,2,-3.796,0.429,0.278,0,0.213,0.775,180.812,"Hip-Hop"
"1889","50f5BoytJN3FrlUtDgltO5","Rock",40,"0.43",0.885,0,-6.418,0.0354,2.1e-05,7e-05,0.447,0.561,106.096,7502,"Crazy Love","Gruntruck",40,0.43,0.885,0,-6.418,0.0354,2.1e-05,7e-05,0.447,0.561,106.096,"Rock"
"1890","50fc3LbCTPIA3ivKQo0TY0","Electronic/Dance",46,"danceability",0.913,7,-6.924,0.117,0.024,0.167,0.185,0.524,123.002,4880,"Blimp","Matt Fax",45,0.689,0.913,7,-6.924,0.117,0.024,0.167,0.185,0.524,123.002,"Electronic/Dance"
"1891","50IT6uy1C9ar40a6XxwBgQ","Pop",8,"danceability",0.778,4,-11.061,0.121,0.409,0.00258,0.0903,0.902,176.667,3579,"Rock Me Amadeus - The Gold Mix","Falco",8,0.62,0.778,4,-11.061,0.121,0.409,0.00258,0.0903,0.902,176.667,"Pop"
"1892","50R4wCrSptKNQg7SS5QYNc","Electronic/Dance",34,"0.542",0.961,6,-1.352,0.124,0.0354,0.00153,0.177,0.431,159.915,4554,"Thunder & Lightning (feat. Gent & Jawns)","Major Lazer",33,0.542,0.961,6,-1.352,0.124,0.0354,0.00153,0.177,0.431,159.915,"Electronic/Dance"
"1893","50RoQj3Bpff9kHJS844dAT","Pop",59,"danceability",0.774,0,-6.28,0.0299,0.016,0,0.17,0.51,117.011,3268,"Fine","Noah Kahan",60,0.69,0.774,0,-6.28,0.0299,0.016,0,0.17,0.51,117.011,"Pop"
"1894","51c94ac31swyDQj9B3Lzs3","Rock",71,"0.269",0.853,7,-4.647,0.0854,0.000249,0.000246,0.118,0.183,141.581,7496,"Change (In the House of Flies)","Deftones",70,0.269,0.853,7,-4.647,0.0854,0.000249,0.000246,0.118,0.183,141.581,"Rock"
"1895","51cqtusY2TwC6mbN8Vz8iA","Hip-Hop",61,"0.611",0.571,2,-8.833,0.167,0.0457,0,0.127,0.356,115.01,5879,"Purple Swag","A$AP Rocky",61,0.611,0.571,2,-8.833,0.167,0.0457,0,0.127,0.356,115.01,"Hip-Hop"
"1896","51f8NU4BLPeQE3UtuvjmEH","Hip-Hop",59,"0.863",0.741,3,-4.865,0.0343,0.287,1e-06,0.211,0.486,108.044,6127,"Akube","Dotman",59,0.863,0.741,3,-4.865,0.0343,0.287,1e-06,0.211,0.486,108.044,"Hip-Hop"
"1897","51hSi1p7g2KdXg7fJA1Hgp","Electronic/Dance",65,"0.689",0.88,0,-3.964,0.101,0.105,0.0283,0.447,0.549,170.039,4211,"The Drop","Bro Safari",66,0.689,0.88,0,-3.964,0.101,0.105,0.0283,0.447,0.549,170.039,"Electronic/Dance"
"1898","51m0PrZokFZNk5b5xptyzC","Rock",27,"0.498",0.685,3,-11.795,0.0394,0.00971,0.775,0.365,0.781,112.49,7074,"Cannonball","The Breeders",23,0.498,0.685,3,-11.795,0.0394,0.00971,0.775,0.365,0.781,112.49,"Rock"
"1899","51NFxnQvaosfDDutk0tams","Electronic/Dance",67,"0.7",0.578,4,-8.586,0.0997,0.472,0.048,0.543,0.42,99.983,4198,"bellyache","Billie Eilish",67,0.7,0.578,4,-8.586,0.0997,0.472,0.048,0.543,0.42,99.983,"Electronic/Dance"
"1900","51pQ7vY7WXzxskwloaeqyj","Rock",31,"0.346",0.335,7,-12.453,0.0339,0.575,0.00674,0.185,0.206,84.204,7113,"Stairway To Heaven","Led Zeppelin",30,0.346,0.335,7,-12.453,0.0339,0.575,0.00674,0.185,0.206,84.204,"Rock"
"1901","51rDWAhE07HJW8LvQ6fOQe","Hip-Hop",43,"0.905",0.604,5,-5.004,0.0581,0.155,0,0.0721,0.963,92.988,5086,"Purple Stuff","Big Moe",42,0.905,0.604,5,-5.004,0.0581,0.155,0,0.0721,0.963,92.988,"Hip-Hop"
"1902","51TcVUJY6FC8rg7yCuBoAo","Electronic/Dance",66,"danceability",0.878,0,-4.421,0.0504,0.0168,0.000138,0.154,0.346,122.106,4788,"Say a Prayer","TIEKS",65,0.575,0.878,0,-4.421,0.0504,0.0168,0.000138,0.154,0.346,122.106,"Electronic/Dance"
"1903","51UVuDbX8WqHyn2ga4dsyG","Hip-Hop",44,"0.808",0.728,1,-4.658,0.21,0.00307,0,0.413,0.684,167.889,6015,"25 Lighters","DJ DMD",43,0.808,0.728,1,-4.658,0.21,0.00307,0,0.413,0.684,167.889,"Hip-Hop"
"1904","5292YAWpSCjru7I7zhoQzJ","Rock",37,"0.524",0.799,7,-7.808,0.0362,1.7e-05,0.00436,0.249,0.554,115.197,7953,"Supermodel","Jill Sobule",37,0.524,0.799,7,-7.808,0.0362,1.7e-05,0.00436,0.249,0.554,115.197,"Rock"
"1905","529kIIEw9FFXBjkuHrhc48","Electronic/Dance",47,"danceability",0.691,6,-11.094,0.0533,0.00296,0.898,0.086,0.691,130.004,4460,"Day At The Beach - Original Mix","Filterheadz",51,0.657,0.691,6,-11.094,0.0533,0.00296,0.898,0.086,0.691,130.004,"Electronic/Dance"
"1906","52Fw0bPlDegUpoETTxtIgf","Rock",37,"0.24",0.653,7,-7.755,0.0392,0.005,0.719,0.235,0.0548,92.101,7068,"Taijin Kyofusho","The Evpatoria Report",37,0.24,0.653,7,-7.755,0.0392,0.005,0.719,0.235,0.0548,92.101,"Rock"
"1907","52h1jHAwsYnnyMAca2x2AB","Hip-Hop",61,"0.705",0.651,1,-4.42,0.355,0.028,0,0.367,0.546,85.015,5202,"Pleeze (feat. Nipsey Hussle)","Dom Kennedy",61,0.705,0.651,1,-4.42,0.355,0.028,0,0.367,0.546,85.015,"Hip-Hop"
"1908","52lZ9jWUNN2VrCkxljxlKp","Hip-Hop",62,"0.828",0.643,1,-4.298,0.0333,0.187,0.000158,0.133,0.751,139.996,6053,"Doubted Me","Cousin Stizz",62,0.828,0.643,1,-4.298,0.0333,0.187,0.000158,0.133,0.751,139.996,"Hip-Hop"
"1909","52pbUmGv4aYksn5ZYxVqXA","Hip-Hop",58,"0.668",0.519,1,-6.933,0.174,0.086,0,0.0953,0.38,102.716,5198,"Want More","Rotimi",58,0.668,0.519,1,-6.933,0.174,0.086,0,0.0953,0.38,102.716,"Hip-Hop"
"1910","52vA3CYKZqZVdQnzRrdZt6","Rock",70,"0.389",0.396,7,-7.999,0.0332,0.887,0,0.0828,0.58,171.86,8056,"The Times They Are A-Changin","Bob Dylan",70,0.389,0.396,7,-7.999,0.0332,0.887,0,0.0828,0.58,171.86,"Rock"
"1911","52xtye9ekmwY1V7qu9kIUz","Hip-Hop",37,"0.844",0.742,9,-5.804,0.22,0.00582,0,0.0677,0.809,96.995,5702,"Bust Shots","Wu-Block",36,0.844,0.742,9,-5.804,0.22,0.00582,0,0.0677,0.809,96.995,"Hip-Hop"
"1912","537l7spEsGg6aWl6Y9eKAs","Hip-Hop",68,"0.66",0.708,4,-5.353,0.0399,0.122,0.000113,0.117,0.154,145.092,5644,"Killamonjaro","KILLY",68,0.66,0.708,4,-5.353,0.0399,0.122,0.000113,0.117,0.154,145.092,"Hip-Hop"
"1913","53968oKecrFxkErocab2Al","Rock",75,"0.197",0.629,11,-9.291,0.03,0.0165,0.279,0.125,0.215,79.495,8226,"November Rain","Guns N Roses",75,0.197,0.629,11,-9.291,0.03,0.0165,0.279,0.125,0.215,79.495,"Rock"
"1914","53eJFr4Mfbw5PXJ01K6cFw","Rock",69,"0.615",0.702,7,-9.686,0.0278,0.00746,0.00431,0.0608,0.733,96.99,7137,"Daughter (Remastered)","Pearl Jam",69,0.615,0.702,7,-9.686,0.0278,0.00746,0.00431,0.0608,0.733,96.99,"Rock"
"1915","53HQcfDtBF4M7oc2bw3MAu","Electronic/Dance",48,"0.71",0.856,5,-3.571,0.173,0.202,0,0.718,0.738,128.121,4487,"Obey","Juicy M",48,0.71,0.856,5,-3.571,0.173,0.202,0,0.718,0.738,128.121,"Electronic/Dance"
"1916","544Vnwfg8YSUP6An38yUsT","Pop",28,"danceability",0.793,3,-5.028,0.0427,0.582,0,0.261,0.854,128.046,3998,"Pumped Up Kicks","Hullabahoos",28,0.673,0.793,3,-5.028,0.0427,0.582,0,0.261,0.854,128.046,"Pop"
"1917","54BYHlZdV2QsnoPPSnAK8t","Rock",46,"0.319",0.93,4,-3.067,0.0542,0.00157,9.4e-05,0.738,0.777,176.953,7045,"KMAG YOYO","Hayes Carll",46,0.319,0.93,4,-3.067,0.0542,0.00157,9.4e-05,0.738,0.777,176.953,"Rock"
"1918","54FaLGA2BMZYhEoJKanvfq","Rock",45,"0.548",0.778,11,-4.238,0.0477,0.0971,0.00199,0.451,0.821,173.94,7367,"Be Bold Like Elijah","IRONTOM",48,0.548,0.778,11,-4.238,0.0477,0.0971,0.00199,0.451,0.821,173.94,"Rock"
"1919","54mOyvm5pYGAsamOifXBnL","Hip-Hop",54,"0.746",0.42,0,-11.07,0.365,0.638,3e-06,0.33,0.296,119.966,5627,"Ghost","Kweku Collins",54,0.746,0.42,0,-11.07,0.365,0.638,3e-06,0.33,0.296,119.966,"Hip-Hop"
"1920","54s7NH3Lnu8nlrX08VPwFI","Rock",15,"0.552",0.948,2,-4.896,0.15,0.000461,0.00031,0.0607,0.491,127.473,8100,"Hot For Teacher","Van Halen",14,0.552,0.948,2,-4.896,0.15,0.000461,0.00031,0.0607,0.491,127.473,"Rock"
"1921","54sEj5GIx2EW78nRDyC58R","Rock",53,"0.435",0.743,9,-5.804,0.0792,0.107,6e-06,0.115,0.277,141.877,7207,"The Fighter","In This Moment",53,0.435,0.743,9,-5.804,0.0792,0.107,6e-06,0.115,0.277,141.877,"Rock"
"1922","54v6i8c1hAFyJ85JwdCE42","Rock",5,"0.637",0.846,1,-3.663,0.0346,0.0437,0,0.105,0.596,103.119,7513,"Hey Leonardo (She Likes Me For Me)","Blessid Union Of Souls",5,0.637,0.846,1,-3.663,0.0346,0.0437,0,0.105,0.596,103.119,"Rock"
"1923","54yfJa2qHzHMI0HWIGt7Nm","Hip-Hop",63,"0.957",0.62,7,-6.261,0.265,0.022,0,0.123,0.507,120.006,5973,"Work","Q Money",63,0.957,0.62,7,-6.261,0.265,0.022,0,0.123,0.507,120.006,"Hip-Hop"
"1924","54ZHZAX210gXGXpCG1FVdv","Hip-Hop",51,"0.734",0.825,0,-9.337,0.36,0.202,0.00161,0.0544,0.725,84.51,5792,"Diss Me","Lil Yase",50,0.734,0.825,0,-9.337,0.36,0.202,0.00161,0.0544,0.725,84.51,"Hip-Hop"
"1925","54ZYZamhvPMDMngC7RqHAE","Rock",46,"0.461",0.552,9,-12.005,0.0617,0.616,0.0141,0.0833,0.93,164.873,7386,"Blue Suede Shoes - Rerecorded","Carl Perkins",46,0.461,0.552,9,-12.005,0.0617,0.616,0.0141,0.0833,0.93,164.873,"Rock"
"1926","550JPXXPgjr1xqxtKIaX6b","Hip-Hop",57,"0.699",0.793,1,-4.856,0.268,0.00514,3e-06,0.7,0.928,94.138,5516,"Ante Up (Robbin Hoodz Theory)","M.O.P.",58,0.699,0.793,1,-4.856,0.268,0.00514,3e-06,0.7,0.928,94.138,"Hip-Hop"
"1927","55koB2NNUqsYFYelfwf4e8","Hip-Hop",3,"0.648",0.465,6,-9.716,0.171,0.772,2e-06,0.287,0.416,103.025,5240,"Le monde ou rien","PNL",3,0.648,0.465,6,-9.716,0.171,0.772,2e-06,0.287,0.416,103.025,"Hip-Hop"
"1928","55oLGkxs6tvFCxDf2TWPPE","Hip-Hop",39,"0.81",0.713,4,-2.878,0.18,0.167,0,0.192,0.321,128.941,5863,"Todays A Good Day","Hardo",44,0.81,0.713,4,-2.878,0.18,0.167,0,0.192,0.321,128.941,"Hip-Hop"
"1929","55roUhK4kRgammEfeHr2Wg","Electronic/Dance",55,"0.545",0.955,9,-4.6,0.103,0.00296,0.459,0.15,0.312,75.07,4895,"Testament","Jayceeoh",54,0.545,0.955,9,-4.6,0.103,0.00296,0.459,0.15,0.312,75.07,"Electronic/Dance"
